"jc2660" "jc2661" "jc2662" "jc2663"
3609 3009 2872 2985
3073 2524 2116 2166
2012 1863 1706 1814
1904 1609 1432 1804
1049 815 882 1024
3405 2978 2672 2757
144 104 119 156
718 564 613 513
1255 947 848 1124
345 255 245 342
398 328 405 488
2222 1792 1605 1841
2112 1887 1835 1967
6920 5890 5072 6463
1907 1657 1503 1764
4048 3407 3115 3497
2436 1822 1407 1742
3951 3537 3075 3292
122 81 52 71
28 28 21 27
1470 1275 1069 1315
50 18 27 28
119 65 71 98
87 39 54 62
420 256 316 373
3737 2646 2310 2948
2043 1492 1354 1616
127 79 76 121
736 386 335 449
524 377 325 414
1508 1149 1100 1312
1456 1085 931 1227
2066 1448 1240 1287
3684 2933 2672 3130
928 772 730 730
130 80 91 92
724 570 569 603
372 313 322 346
2871 2564 2332 2885
99 94 73 121
1558 1252 1133 1428
62 47 46 50
60 34 46 60
94 65 99 82
2076 1571 1426 1709
2882 2103 1851 2091
938 679 656 755
3424 2656 2359 2429
4793 3993 3193 3500
1139 918 712 945
1300 1021 936 1207
3265 2433 2193 2621
101 62 80 80
79 56 51 70
42 21 34 30
2548 1975 1657 1937
4448 3966 3189 4212
3019 2194 2112 2321
1597 1266 1316 1495
1157 775 772 887
2170 1519 1477 1604
845 652 614 571
2756 1910 1694 1752
490 372 288 414
854 664 727 770
2107 2050 1662 2027
64 34 45 46
1775 1632 1438 1783
67 54 78 50
824 690 696 808
474 419 407 528
42 15 16 20
2403 1599 1373 1558
222 174 178 226
84 52 41 51
348 174 190 250
56 76 50 59
1554 1263 1053 1361
1404 1047 919 1151
1227 986 970 1117
179 100 88 94
1858 1420 1390 1359
1667 1294 1197 1448
3568 2457 2077 2494
550 491 449 508
1344 1035 868 1062
546 291 284 337
1865 1464 1328 1418
514 373 394 483
110 62 62 69
2431 2077 1756 1994
42 20 16 26
4743 3966 3436 3650
673 502 523 579
437 364 356 390
2464 1960 1756 2148
868 596 519 747
31 17 33 16
280 308 344 334
2476 2098 1980 2175
1725 1566 1401 1457
1485 1391 1265 1629
20 14 14 8
877 830 662 821
2427 2375 1983 1936
2419 2291 2023 1729
1448 1425 1363 1467
175 120 113 114
123 106 106 145
1612 1368 1166 1292
58 40 39 51
270 208 221 285
3125 2438 2217 2599
80 59 104 50
448 359 337 300
1904 1599 1628 1775
4738 3213 2891 2854
2849 2217 1937 1858
9352 6320 4922 4128
133 45 44 33
1532 1138 1002 1209
89 62 68 73
519 465 388 422
654 620 462 628
7021 4991 4192 4633
1579 1231 1130 1312
205 149 143 146
2093 1529 1349 1552
346 239 255 283
1324 1035 871 963
1649 1177 1165 1349
1867 1522 1408 1602
3111 2464 2055 2106
1457 1294 1181 1327
2408 1965 1745 2058
1000 723 720 926
1074 973 830 1136
2212 1667 1482 1737
3214 2680 2489 2443
456 240 277 281
504 362 361 485
2188 1539 1509 1711
42 13 16 33
2340 2086 1725 1488
667 433 475 553
1863 1456 1340 1617
1242 934 903 1045
101 48 53 73
418 284 361 453
295 190 211 175
4057 2881 2394 2093
3235 2446 2099 2725
183 106 114 116
531 383 337 442
62 23 28 18
1719 1238 1248 1255
1422 1242 1226 1437
575 420 331 462
1574 1034 1098 1206
5998 4324 3360 4007
2759 2074 1827 1987
3268 2760 2312 2465
2355 1879 1653 2002
2082 1575 1348 1725
1708 1193 1076 1059
86 29 25 30
72 41 60 40
2819 2418 2117 2202
1731 1183 1102 1232
3908 3112 2476 2784
570 370 375 409
499 358 325 243
301 204 215 245
1849 1584 1484 1492
2675 2274 2010 2061
500 370 377 405
37 18 26 11
4073 3491 3092 3694
185 111 100 105
138 128 117 105
2275 2102 1764 1816
1896 1159 1240 1483
309 220 215 250
614 290 288 358
2126 1845 1710 2057
415 327 260 422
68 30 31 23
329 185 157 230
54 48 50 23
183 128 127 105
111 86 75 65
2232 1784 1643 1862
544 371 365 441
270 165 218 164
27 9 6 16
1007 598 584 644
5089 4020 3161 3834
189 113 98 107
232 145 110 170
1228 1002 867 846
522 316 307 388
2351 1458 1396 1358
987 809 733 770
50 43 29 45
66 45 50 44
2788 2124 1732 2121
45 31 18 28
874 818 715 875
584 358 266 326
1069 696 626 823
84 47 39 34
51 36 34 44
687 596 484 562
1913 1760 1551 1912
2131 1954 1846 2564
4100 2923 2659 2938
1501 1111 1084 1165
2977 2274 2027 2254
2164 1338 1250 1487
2919 2460 2089 2492
4751 4248 3753 4573
6817 4913 4131 4646
50 25 11 16
2432 1959 1554 1692
3535 2722 2411 2263
2368 1777 1489 1829
1844 1692 1479 1743
1514 1265 1138 1274
483 258 264 296
1735 1348 1160 1473
149 96 112 130
2779 2398 2100 2442
3222 2356 1969 2132
270 165 188 222
49 32 40 47
538 415 405 454
28 15 13 17
734 520 463 591
3654 2791 2143 2294
1004 719 770 808
2548 2039 1644 2092
2281 2262 1936 2102
2580 1932 1682 1840
2833 2754 2103 2645
1486 986 900 1022
1153 1003 987 1036
831 622 557 671
2185 1657 1541 1763
41 23 34 15
102 40 52 49
1345 1099 1109 1306
1019 889 840 1025
5174 3850 3286 4136
43 10 13 16
47 17 27 16
5007 3113 2582 2530
991 735 657 692
79 41 45 55
1524 1299 1098 1261
16 10 11 22
19 15 15 14
1876 1390 1290 1467
7332 5062 3833 4894
2116 1558 1280 1606
59 31 40 56
125 27 43 69
73 46 26 51
171 84 126 135
1636 1254 1095 1173
1015 921 828 404
2495 1803 1707 1707
1534 1405 1337 1315
2421 1983 1723 1910
67 24 29 30
851 596 561 702
14 18 27 12
2274 1660 1469 1605
4145 3387 2761 2836
1967 1349 1222 1430
1476 1078 896 952
4027 3262 2906 2675
1023 758 749 939
1340 1101 941 1018
253 154 144 173
2632 2115 1716 2100
2772 2204 1892 2151
92 48 43 52
1235 821 846 915
1709 1214 1097 1360
9109 7149 6013 6735
3049 2443 2143 2310
2327 1908 1689 1804
1506 1279 1075 1379
4346 3379 2882 3231
171 68 69 54
780 688 552 609
2713 2147 1999 2134
1721 1267 1100 1385
2709 2272 1849 2172
373 271 304 292
184 144 135 165
2106 1469 1478 1689
357 292 270 345
244 150 111 161
743 475 403 493
90 79 83 80
1039 657 601 515
2232 1625 1339 1558
2896 2622 2321 2673
160 109 103 88
461 350 295 369
83 72 54 80
120 42 54 65
1050 925 768 947
223 175 197 214
822 747 676 822
1926 1373 1183 1332
1244 942 850 1112
261 192 193 294
2259 1867 1751 2135
33 13 12 24
1109 808 757 902
98 63 47 83
1415 1039 950 1122
487 365 338 403
1528 1400 1343 1659
1947 1753 1462 1919
497 359 340 473
1590 1277 1133 1369
60 35 51 47
1484 1237 1141 1241
16 12 13 16
222 192 164 195
2243 1977 1687 1947
196 116 120 140
108 92 100 71
1377 1218 1056 1323
319 222 193 201
1055 844 712 848
1890 1186 1214 1377
1238 899 911 1028
68 72 60 55
3342 2732 2354 2774
710 612 568 682
404 287 280 326
1947 1681 1639 1760
619 428 401 447
189 132 133 131
80 32 32 33
24 13 33 12
58 32 34 45
3080 2647 2164 2689
2342 2174 1941 2202
55 19 22 34
572 350 302 373
1189 881 767 991
664 408 404 532
6330 4800 3556 4122
985 832 766 943
2093 1789 1574 2080
881 683 670 845
2180 1547 1514 1811
2374 2088 1762 2116
5159 3615 3268 3647
62 30 36 44
975 773 658 732
756 543 671 751
3443 2867 2495 2898
48 35 23 20
2109 1574 1477 1578
393 351 338 409
35 15 28 29
365 264 277 283
632 461 499 607
27 27 28 33
362 272 254 345
82 66 56 69
2489 1894 1815 2051
96 73 85 104
1879 1283 1168 1260
1780 1428 1205 1404
58 27 30 31
192 86 89 102
205 121 107 151
5576 3813 3004 3848
460 345 317 324
798 636 603 667
245 170 131 156
2654 2287 1952 2292
4157 2963 2700 3378
400 235 221 265
413 229 233 323
57 23 20 55
3921 3254 2608 3299
1223 891 814 970
27 12 16 14
1010 783 674 787
1252 853 870 1007
904 1316 1126 1696
2236 1752 1531 1759
2289 1850 1747 1906
662 412 447 532
407 317 316 352
2304 1713 1507 1871
351 244 264 288
185 127 130 93
1048 730 639 781
529 354 364 311
162 109 142 106
167 152 129 141
451 382 354 399
36 53 32 34
248 206 228 232
5623 4553 3798 4413
3210 3118 2519 2406
1643 1533 1501 1644
140 141 131 95
48 51 50 34
2468 1752 1484 1625
2671 2471 2248 2521
3619 2939 2828 3180
965 650 614 779
52 25 30 17
7795 6563 5260 6759
191 67 85 68
399 249 282 412
8254 7749 6688 7291
7862 7365 6290 7391
52 60 61 24
32 13 21 31
61 30 41 30
21 26 24 32
29 24 38 16
832 533 534 530
79 44 51 64
39 15 12 19
411 277 237 351
3383 2920 2672 2356
357 250 291 292
52 34 31 30
2726 1895 1781 1464
12362 9492 7871 7577
91 40 54 53
5689 4884 4480 5066
185 109 149 164
7778 7248 6476 7535
2529 1766 1711 1971
834 550 589 669
8512 6995 5966 6415
2525 2022 1997 2320
3176 2352 2164 2571
4290 3881 3090 3564
163 156 102 107
1768 1066 1122 1264
4599 3489 3164 3839
2069 1761 1660 2070
8430 6788 6179 6139
2342 1724 1478 1883
7160 6124 5107 5048
5606 4781 3834 4378
5768 4303 3691 4381
393 308 272 323
6771 5053 4689 5224
6485 6301 5299 5683
116 62 73 75
109 49 83 72
107 73 61 60
4413 3967 3534 3349
3778 2745 2345 2405
9282 8085 6918 8051
252 81 104 106
5795 5164 4323 5007
135 82 113 116
5034 4654 4272 5405
3895 2868 2595 2736
762 572 544 353
176 123 140 128
5279 4656 4044 4152
8901 7327 6195 6846
50 32 34 46
561 349 372 405
9802 6940 6040 6066
118 48 62 57
91 62 72 96
2137 1696 1659 1939
139 75 108 116
4397 3652 3332 4030
79 27 30 37
817 625 553 556
4298 3142 3122 3700
1193 756 836 790
3319 2244 1823 2332
75 32 32 30
59 31 49 54
1408 897 901 1006
7983 6368 5605 6854
6246 5124 4530 4054
68 24 38 31
4256 2762 2591 2981
235 188 212 203
5007 3398 3020 3214
83 53 75 88
7726 5717 5108 4787
6383 5202 4877 5503
6526 5154 4418 4336
613 527 459 403
5574 5087 4019 4407
5882 5193 4356 5316
9904 8382 7378 8104
5861 5133 4414 4082
42 30 25 9
51 21 29 14
237 201 184 88
6724 6206 5441 6284
57 38 20 31
7360 6426 5479 5823
621 525 550 713
46 23 33 25
838 725 777 877
645 403 298 413
3294 2440 2033 2202
416 297 303 339
645 543 725 745
154 87 105 115
34 41 38 41
238 182 147 152
74 95 79 45
183 138 127 151
387 256 205 263
211 217 155 212
1810 1590 1487 1697
114 120 98 119
10888 9347 8413 8164
3697 2945 3034 3367
5546 4683 4111 3641
130 102 89 91
50 26 25 25
46 25 40 31
266 245 231 254
37 43 39 32
18 22 27 17
141 132 116 132
595 479 417 396
47 36 30 43
212 125 122 179
49 48 42 21
114 83 96 33
4888 4543 3849 4698
66 36 29 24
78 43 55 57
42 20 24 24
93 48 40 47
6914 5651 5084 5666
7052 5513 4548 4140
3483 2589 2298 2395
6180 5334 4496 5421
1695 1426 1331 1667
30 14 24 7
192 144 163 183
5486 4462 3619 3427
3342 2638 2575 2461
2115 1850 1658 1460
398 317 269 350
39 47 44 19
47 28 26 28
65 63 48 54
844 748 723 1019
5230 4686 3853 4461
1008 564 571 579
106 71 91 58
170 101 113 130
2402 2141 1981 2459
165 115 157 93
3123 2850 2337 2496
5245 4083 3543 3408
6 18 18 21
2764 2434 2028 2490
202 171 177 242
7335 6195 4857 5089
3586 3075 2578 3126
1837 1609 1411 1671
2052 1810 1677 2047
216 133 141 175
79 54 64 67
2150 1962 1732 1910
4364 3854 3147 3635
2585 2047 1836 1712
670 517 476 492
807 762 660 882
268 242 266 276
3893 3248 2743 3134
2583 2047 1763 1904
1735 1630 1442 1505
5160 4444 3449 3690
107 92 106 34
3773 3146 2987 3019
22 16 22 21
3776 2880 2398 2363
18 13 15 13
83 48 52 29
245 230 246 316
25 18 22 35
136 114 116 89
248 199 180 136
2317 2135 1828 2208
4047 3120 2303 2235
4885 4092 3264 3603
109 60 66 48
5527 3904 3320 3507
123 87 97 82
798 640 551 560
150 92 82 117
1433 1010 971 1249
5549 4164 3678 4375
4362 3442 3179 3630
1834 1468 1508 1681
3974 3627 3002 3563
151 79 79 84
1108 829 764 753
436 367 376 418
3079 2987 2736 3069
4779 4420 3788 4588
78 31 47 19
4565 3513 3074 3760
336 169 184 195
375 224 197 276
3468 2987 2573 2903
3170 2344 1926 1541
43 28 35 18
1630 1543 1323 1729
195 116 105 121
3637 3067 2571 2826
140 69 90 108
1432 999 857 875
3621 3122 2597 2504
1467 1044 1016 1077
1235 902 868 908
2743 1979 1817 1973
4138 3277 3006 2970
92 61 67 59
2091 1632 1479 1659
2165 1742 1694 1786
321 159 167 175
73 57 59 79
414 313 291 416
1515 1154 994 1173
1528 1079 1071 1061
2136 1680 1487 1339
863 613 609 639
169 138 126 164
2962 2285 1835 2205
60 30 38 36
410 342 316 362
318 288 368 393
680 538 488 580
1177 746 705 622
53 47 38 39
61 26 21 28
1774 1409 1256 1543
2604 2175 1887 2150
61 50 56 55
1448 1125 1142 1026
707 595 629 539
1380 1135 1064 1010
232 203 178 187
1147 843 782 810
1552 1446 1363 1522
2262 1793 1614 1518
1013 765 657 801
4391 3471 3210 3500
601 432 369 404
1661 1313 1021 1192
1478 1020 956 1119
2129 1674 1525 1364
1324 1279 1284 1494
1595 1264 1203 1517
198 128 143 92
252 178 201 253
49 25 21 22
575 372 453 455
78 55 66 70
111 84 94 109
4380 3017 2704 2852
4734 3773 3144 3429
3728 2886 2602 3137
3159 2265 2017 2340
2256 1656 1580 1684
2049 1339 1279 1380
612 486 527 530
4988 3999 3406 3477
347 136 171 139
4023 2957 2651 3026
2366 2072 1765 1997
3083 2544 2199 2447
2972 2345 2040 2459
1177 831 827 871
88 46 38 40
2106 1448 1300 1428
2509 1928 1613 1770
30 15 9 12
2676 2179 1841 1870
1849 1554 1370 1542
98 60 43 46
458 286 237 298
1861 1291 1112 1437
912 695 673 678
1952 1638 1444 1727
1475 1255 974 1189
1090 860 754 915
1632 1067 1009 1178
2707 2345 1850 1968
1674 1325 1199 1488
644 392 376 481
3028 2320 2069 2227
3634 2710 2279 2911
2160 1604 1258 1622
7265 5476 4670 5801
1422 1014 933 1120
3132 2352 2032 2212
2165 1648 1408 1751
1999 1814 1547 1927
1033 608 548 631
1653 1227 1263 1316
603 418 368 465
1902 1401 1236 1321
3855 2898 2435 2274
972 660 621 628
2082 1604 1466 1525
246 172 195 195
747 599 646 715
2256 1759 1522 1926
2434 2073 1967 2303
107 47 45 45
2336 2050 1731 2126
2191 1782 1639 1804
679 505 454 566
1071 851 792 870
37 21 38 28
77 38 33 56
37 23 28 26
751 510 489 611
1933 1654 1477 1537
3201 2504 2066 2118
3413 2335 1976 2310
27 21 22 23
806 470 583 741
3191 2452 1976 2477
46 15 20 24
105 71 52 76
1119 658 555 915
80 32 30 38
1432 1152 1116 1320
912 601 592 744
123 43 56 57
1445 1057 901 1107
2035 1921 1687 2093
3305 2547 2160 2421
196 127 138 181
846 567 486 587
2623 1989 1773 2141
240 158 137 177
425 341 352 375
1551 1233 1018 1190
2605 2229 2037 2782
1701 1280 1199 1432
237 163 152 175
59 32 40 36
83 36 51 51
6451 5062 4234 4778
1305 989 874 908
2770 2331 2077 2410
2254 1819 1490 1914
57 33 46 52
1741 1414 1442 1658
1229 1015 1061 1066
1198 728 619 802
745 530 530 605
2210 1543 1319 1313
1159 756 721 826
1929 1540 1361 1659
1428 1100 912 1206
1881 1517 1202 1572
348 238 253 276
3376 2329 2140 2249
1898 1479 1310 1345
2602 2174 1871 2280
1941 1356 1364 1464
2039 1705 1456 1584
1899 1237 1117 1121
2688 2134 1882 1500
4179 3229 2883 3139
1262 1111 1123 930
1559 1470 1354 1497
3623 2639 2606 2768
687 450 499 636
1741 1430 1310 1353
133 42 50 69
3398 2634 2333 2820
4655 2989 2617 2971
2877 2410 2026 2215
123 74 64 60
1010 825 818 865
1598 1244 1115 1435
1931 1577 1289 1481
1940 1626 1467 1489
168 123 109 107
183 173 166 193
188 138 127 85
111 61 57 67
932 679 700 845
1038 812 873 884
1987 1765 1412 1451
2145 1796 1393 1498
44 18 24 26
490 379 403 458
1741 1435 1412 1771
29 10 17 11
490 506 385 513
336 218 206 240
2327 1799 1578 1784
228 154 170 157
3799 2990 2497 2966
4560 3205 2964 2783
1964 1687 1424 1596
3683 2952 2538 3070
5559 4622 3523 4582
1395 1161 1094 1382
2511 2131 1846 1887
984 879 831 893
867 684 659 684
1580 1198 1152 1179
318 211 234 283
790 628 559 627
15 8 14 14
627 530 456 421
1310 1131 1010 991
4058 3517 3481 3876
348 228 206 207
224 217 188 260
84 70 92 46
6633 5503 4844 5685
1230 1162 1083 888
4224 4373 3781 4589
29 16 20 9
183 155 162 53
1965 1959 1585 1900
61 46 45 36
2510 2087 1777 2162
156 132 94 133
111 87 106 112
2512 2148 1895 2159
4602 3487 3050 3150
1733 1485 1341 1300
2853 2142 1854 1954
703 545 481 363
383 309 269 365
74 70 71 94
2370 2052 1884 2325
1712 1233 1231 1309
41 24 29 22
7486 5878 5182 6021
1728 1469 1226 1373
2269 1740 1493 1593
35 17 27 49
126 74 80 63
56 30 40 26
3248 2711 2384 2104
126 86 99 85
417 225 215 247
54 33 26 14
3299 2845 2515 2609
875 628 605 512
3247 2689 2424 2158
35 27 28 18
81 28 31 34
1281 1131 1025 1276
59 42 32 56
24 12 24 22
258 247 231 279
2288 2022 1853 2174
35 25 25 9
39 40 32 38
31 27 20 33
22 24 32 29
85 65 49 58
25 22 32 11
119 108 118 135
16 12 14 21
104 82 92 86
246 192 155 145
3348 3060 2754 3230
61 47 59 64
75 32 57 36
64 26 31 26
16 14 18 19
2474 2101 1845 2057
39 17 37 13
2660 2125 1733 2118
354 263 274 307
1056 853 855 999
84 53 66 53
46 37 38 22
428 375 348 438
249 196 199 192
386 351 309 317
6333 5300 4398 4741
511 463 443 601
66 31 33 23
37 36 36 6
7828 6487 5789 5865
5535 4644 4083 3776
80 53 54 53
325 320 276 262
131 117 112 119
313 227 251 280
99 75 67 57
235 193 154 175
43 15 11 17
159 107 121 116
606 521 503 505
1288 1049 895 1097
2045 1815 1650 1745
3419 3047 2740 2052
41 21 16 21
65 27 28 22
5749 5489 4704 5662
172 102 105 100
2956 2186 1828 1927
1233 902 1002 1204
1439 1147 1022 1060
31 6 19 1
29 18 17 17
106 63 68 55
2856 2520 2157 2025
3794 3450 2998 3600
646 594 622 864
4348 3870 3411 4220
2849 2649 2348 2133
114 58 69 63
1015 801 725 817
4456 3862 3377 3334
2530 1832 1574 1651
6911 5810 5056 5446
751 571 639 504
338 290 265 261
3980 3107 2785 2491
268 150 144 155
3907 2707 2480 2315
3630 3101 2916 2456
4266 3355 2608 2842
6305 5826 4840 5559
6171 4482 3890 2977
4983 3421 3159 2935
143 92 129 123
2237 1806 1521 1847
894 597 609 601
5889 5451 4496 4354
129 73 94 59
34 25 36 4
30 30 31 25
9193 7185 6385 7280
4917 4332 3714 4402
371 363 291 206
2483 1775 1622 1692
108 65 65 52
2945 2287 2197 2377
46 17 19 19
8123 6412 6072 6686
549 392 372 372
1412 1162 1095 1269
6418 5495 4770 5725
3001 2691 2490 2624
7027 5269 4821 4392
41 46 51 30
152 133 97 96
30 28 22 16
78 60 64 58
40 24 28 17
74 78 61 76
30 28 26 12
240 237 222 226
72 26 41 42
56 53 46 44
30 21 20 26
45 44 41 52
710 659 738 820
74 73 75 64
976 779 794 835
1405 1202 1143 1343
2372 2015 1728 1662
100 52 61 61
1010 878 688 971
161 91 104 133
6382 5490 4871 4656
213 138 173 128
335 312 214 146
2755 2527 2011 1689
4050 3378 2974 3068
2135 1973 1821 2171
4946 3753 3442 3200
6632 5532 4236 4968
4947 4145 3526 3462
10928 8828 7547 8227
633 496 465 503
52 75 68 16
4638 3934 3585 4073
5199 4399 3989 3434
177 113 137 138
3175 2747 2664 2617
518 390 409 518
766 656 636 717
43 40 34 21
88 67 59 79
916 849 780 976
2167 1663 1526 1641
1662 1369 1218 1490
2640 2111 1958 2351
5123 4673 3752 3648
3188 2711 2335 2769
4085 2853 2726 2744
42 11 20 17
1205 872 846 960
1640 1453 1279 986
830 645 618 804
502 371 398 568
75 45 60 11
9683 8282 6810 5301
444 380 348 393
5227 4426 3744 3896
123 94 71 98
159 99 93 64
472 421 454 556
377 285 316 215
22 9 20 14
2753 2040 1679 1742
675 402 430 498
5484 4250 3576 3535
232 171 226 270
152 127 95 109
3818 3529 3122 2773
4809 3657 3152 2824
3603 2675 2514 2675
257 185 163 161
1640 1368 1277 1377
3735 2842 2611 2521
4553 3646 3161 2306
3844 3062 2638 2669
1744 1192 1028 1345
202 108 100 127
2621 1837 1886 2063
5225 4112 3774 4208
36 25 38 59
645 424 506 632
4732 3761 3171 3744
5383 4699 4064 4789
1911 986 1285 1423
50 11 22 24
7224 6273 5115 5232
395 327 306 372
2804 2378 2069 1869
33 24 25 28
878 715 768 881
762 583 609 743
4580 4045 3652 3818
30 11 18 21
3237 2546 2657 2976
244 150 165 131
844 676 687 775
1376 1250 1211 1614
1227 1150 927 1250
4611 3675 3260 3480
4222 3532 3273 3601
4153 3122 2746 2958
283 185 211 246
2273 1726 1632 1940
715 445 450 448
41 32 15 22
1083 794 729 654
1773 1421 1303 1421
244 157 200 208
552 405 400 415
289 181 164 208
5686 4243 3662 4209
105 73 66 110
32 18 15 20
2704 2302 1723 1937
2637 2242 1865 2447
3147 2417 2271 2596
116 81 65 68
75 31 53 65
311 178 211 251
4821 4210 3570 4587
1825 1547 1316 1413
1034 745 707 822
3347 2893 2721 3300
2795 2321 2323 2833
99 63 56 37
7373 5886 4806 5192
3863 3704 3239 3645
3174 2795 2515 2689
73 29 31 31
130 55 40 37
4830 3517 3505 4113
459 356 368 486
393 214 235 337
1029 944 823 1033
6919 6702 5571 6247
1834 1345 1130 1194
466 334 429 446
7047 6175 4831 5761
262 164 176 170
5211 3763 3537 3477
389 260 227 293
61 41 51 50
124 76 86 73
614 428 418 496
58 22 54 25
4191 3370 2962 3361
4702 4240 4009 2883
8338 6461 5513 5912
29 18 16 6
6446 5036 4256 4708
5948 5227 4454 5327
8774 6729 5628 6703
157 97 113 135
3668 2616 2450 2255
438 296 332 361
5699 4016 3574 3774
2763 2389 1659 1870
1639 1018 964 1250
5037 3912 3417 3870
102 44 59 53
315 224 192 245
86 32 43 35
3056 2470 2273 2819
31 18 21 28
4919 4032 3857 4160
6482 5732 4783 5341
2366 1784 1536 1630
438 237 249 258
3263 2681 2395 2898
2811 2718 2272 2051
30 17 13 21
1239 885 777 996
60 34 47 21
52 54 44 64
5904 4917 4400 4362
3521 2746 2348 2506
3457 3094 2664 2985
147 96 92 98
86 37 27 47
6152 4807 3599 2827
4343 3405 3191 3096
3004 2516 2166 2440
1223 1103 1001 1220
747 690 653 874
3801 2858 2431 2548
867 495 528 644
88 36 29 25
6159 5350 4646 5687
75 22 35 30
6318 5153 4111 4307
31 24 24 39
37 14 18 18
692 644 570 610
214 138 118 160
2830 2446 2170 2323
9280 6798 5406 5559
1088 732 699 617
4249 3139 2468 2205
6588 5049 4576 4532
350 182 166 160
87 48 44 54
49 59 23 34
43 32 33 43
33 27 24 10
1038 988 874 1103
3155 2662 2245 1863
5502 4538 4074 4301
1313 1178 1089 1255
2113 1696 1793 2015
503 421 371 536
2979 2332 2036 2185
2205 1791 1513 1883
4833 3938 3160 3420
1602 1185 1004 1290
422 333 311 414
30 9 21 10
2841 2367 1973 1846
6597 5355 4594 4311
49 30 45 50
1204 1001 1016 1200
2632 2350 2196 2399
4611 3541 3081 3316
881 756 770 889
1680 1326 1308 1562
2674 2131 1810 2182
534 341 263 262
2154 1846 1545 1708
2298 1759 1531 1575
4069 3595 3244 3259
830 618 663 820
5396 4283 3412 3407
141 106 109 107
6487 5354 4632 5035
148 159 118 36
3090 2617 2407 2693
3248 2604 2331 2581
4753 3882 3340 3611
4525 3868 3493 3285
1729 1187 1112 1006
4168 3585 3014 3420
1247 1116 1231 1455
133 129 126 164
6476 5215 4249 3931
172 184 149 106
58 39 60 46
9117 7823 6471 7504
28 22 26 22
64 58 44 46
5116 4458 3605 4184
1817 1625 1546 1825
40 37 25 16
83 51 53 37
2790 2096 1910 2087
6 20 18 2
52 40 51 28
2901 1847 1582 1612
42 31 35 10
167 133 141 166
4299 3799 3366 3849
3033 2555 2266 2294
4187 3229 2798 3134
63 35 49 19
23 13 12 12
3582 2493 2220 2834
2506 2345 1995 1914
4985 3825 3310 3415
48 30 32 36
8328 7487 6542 6941
37 16 32 11
160 77 91 81
103 46 43 45
