"jc2656" "jc2657" "jc2658" "jc2659"
1492 2300 4385 3324
24 21 16 8
508 530 1114 705
452 597 1373 1111
64 56 34 25
69 49 26 27
294 384 968 720
102 110 319 247
658 660 1699 1028
1657 2262 5033 2950
83 85 48 33
77 66 73 38
1707 2647 5143 4177
100 97 53 34
130 111 74 36
1234 1523 3001 2111
866 893 1927 921
63 92 35 30
1264 1480 3167 2274
638 742 1729 1024
802 1023 2752 2110
1547 2085 4288 2351
59 43 96 44
193 228 462 283
903 1137 2966 2362
62 57 20 15
103 86 66 30
1347 1909 4111 2989
108 86 65 49
189 190 507 470
1292 1667 4321 2153
33 23 15 6
38 39 21 11
1724 2413 4677 3947
60 35 17 10
1293 1896 4208 3308
47 40 23 32
377 509 1496 1252
32 45 76 107
930 1358 3385 2229
435 510 1031 854
629 741 1682 855
347 268 616 490
206 204 499 421
867 1018 2359 1748
104 59 36 31
183 133 370 138
1040 1709 2777 2229
634 662 1192 597
893 1651 3287 2391
540 383 906 411
843 985 2215 1219
1934 2240 4579 2743
1313 1890 3975 2726
1274 1845 4046 3239
121 105 383 140
57 67 181 113
12 10 42 20
306 461 1043 1008
77 52 47 15
818 1145 2641 1930
89 74 62 38
52 45 102 66
70 58 134 41
54 39 42 16
2154 3387 6205 5144
118 134 172 54
38 32 22 15
1517 2148 4816 3508
361 580 950 717
270 361 955 725
1294 1604 3842 2758
30 41 11 8
1372 2011 3926 2961
174 167 114 80
2517 3696 8106 4874
55 68 43 18
154 209 598 447
1314 1923 4119 3318
1936 2573 5541 2903
1493 1884 4197 2347
370 466 1251 1002
136 148 429 294
80 92 237 200
56 70 179 99
438 549 1654 1053
27 24 61 34
190 184 604 364
1365 1840 3923 2247
60 28 121 87
389 574 1322 820
759 1061 2505 1849
168 130 408 214
62 31 223 63
390 617 1523 1066
833 1256 2954 2030
1662 2172 4670 3496
457 627 1451 1302
501 599 1676 1050
50 43 107 57
132 83 258 87
113 115 296 238
42 36 119 44
1206 2029 4274 3315
80 103 77 42
18 24 85 99
182 270 703 514
1834 2184 4541 2642
215 307 624 589
1164 1692 3732 2857
270 288 655 257
3661 5250 9967 7492
40 33 20 14
62 54 77 23
71 52 102 62
125 80 299 115
432 709 1056 738
50 46 158 49
862 1267 2850 2128
364 433 1085 913
164 203 496 393
695 1085 2545 2030
2238 3482 7293 6635
248 275 731 564
1133 1638 3740 3130
35 47 100 105
1685 2039 4535 1999
1181 1595 3514 2568
1932 2688 5095 3718
28 25 74 56
266 391 770 828
590 788 1767 1163
1199 1646 4082 3103
27 18 41 14
1499 2135 4299 3348
1729 2263 4559 3177
2000 2648 4942 3502
48 32 19 12
47 51 131 58
101 83 34 21
1311 1942 4815 3581
162 285 619 612
187 326 664 530
1363 1829 4247 2990
191 56 310 75
87 86 164 110
262 433 807 622
93 84 100 60
445 575 1112 1013
1224 1686 3558 2939
440 669 1496 1138
330 448 905 578
132 108 123 42
2524 3902 7777 4960
630 893 1744 1320
144 117 316 163
2497 3753 8022 5960
573 763 1769 1362
124 117 291 196
2441 3632 7732 5480
68 81 173 138
13 17 44 21
779 1388 3265 2954
1147 1665 2897 2182
2569 4050 9143 7338
34 36 47 59
43 36 33 18
227 251 167 89
1211 1692 3973 2937
899 1254 2878 2113
263 285 605 552
350 388 928 699
78 49 53 29
459 765 1219 989
16 22 17 23
1637 2696 4564 3530
151 157 257 84
639 975 1979 1512
62 48 98 70
460 558 1243 953
167 191 207 82
2885 4907 11251 9437
2975 4795 8942 7538
1261 1673 4171 2416
43 30 71 52
48 43 54 66
41 48 43 24
461 731 1744 1342
106 127 88 53
21 16 61 41
82 116 201 225
56 93 297 214
1133 1808 3560 2675
78 56 26 20
643 512 1072 476
3174 4700 9819 7755
117 130 67 55
153 133 126 78
2421 2989 5483 4217
2277 3387 6761 5281
41 39 11 11
2783 3999 7881 5229
1429 2241 4749 3171
48 58 36 36
1412 2102 4076 3487
377 355 779 384
103 98 80 42
1897 3288 7080 5779
107 60 47 28
1337 2081 4384 3544
1699 2656 5119 4047
161 160 340 319
98 112 297 178
75 81 176 133
44 20 23 13
88 82 249 206
28 29 46 52
22 30 62 58
85 83 257 87
2504 3881 8344 6454
94 83 67 41
2452 3485 7122 5111
4952 7622 15241 11471
1851 2873 5942 4997
40 45 57 32
1730 2708 5363 4671
93 89 57 38
33 40 23 46
1612 2510 4835 3939
968 1207 3046 1899
46 52 37 51
26 12 18 19
36 50 32 30
1034 1514 3312 2892
853 1227 2760 2465
86 95 140 125
1524 2108 4717 3989
82 89 96 106
451 464 919 748
146 173 134 131
45 39 34 18
1949 2745 5699 4796
3972 5950 9829 8036
156 165 307 236
11 31 10 22
2058 2998 5443 4693
60 52 39 29
327 440 679 379
28 29 17 20
39 43 34 50
166 121 158 133
152 176 246 219
875 1135 2433 2129
104 121 100 44
38 23 12 7
123 138 78 70
3171 4510 8682 5971
56 39 27 23
247 189 146 99
11 4 21 15
44 68 60 64
13 31 25 34
72 86 69 94
1141 1728 2373 2033
53 88 61 75
589 698 1509 1160
53 39 20 28
32 39 34 10
2442 4070 8318 6384
471 652 462 397
51 52 41 53
21 20 18 13
796 988 2649 2067
1544 2637 4442 3597
132 163 105 103
208 215 159 131
2473 3809 8351 7316
73 52 55 55
564 816 1432 1257
14 34 36 17
67 59 173 56
233 110 117 136
18 18 13 20
108 118 300 237
49 95 147 131
4 7 20 19
8 12 8 15
236 342 1004 923
720 1334 2800 2171
517 672 1532 1101
356 585 1232 884
20 20 59 31
46 88 287 264
21 44 96 53
28 52 162 97
47 50 164 71
552 941 2416 2179
110 122 400 207
14 9 39 20
11 11 46 61
8 17 27 31
69 68 174 140
31 39 96 66
55 50 154 54
26 62 184 150
57 94 299 266
423 512 1305 928
84 169 396 283
22 10 38 21
35 73 161 138
555 860 1719 1110
57 85 199 176
12 12 50 26
22 16 48 59
409 573 1013 657
208 239 647 417
403 628 1404 1192
23 36 88 93
532 838 1886 1574
32 46 122 109
34 70 129 106
145 185 447 273
21 24 63 45
26 34 86 59
351 446 892 558
670 880 1759 653
56 59 170 94
313 505 1242 1023
623 877 2227 1288
222 224 469 295
586 695 1852 760
46 24 93 37
956 1224 2601 1697
612 828 1649 1146
8 12 43 35
645 876 2274 1994
58 54 47 45
409 576 1524 674
578 691 1726 792
312 405 939 674
206 207 535 263
753 1108 2158 1420
106 102 257 186
697 1184 2615 2010
242 348 985 576
212 281 822 756
840 1217 3004 1807
260 313 1004 406
302 330 865 732
333 304 680 442
113 128 319 210
552 769 1749 924
49 36 24 17
230 276 565 461
496 591 1359 863
8 4 37 24
47 57 187 191
368 683 1345 1102
65 49 170 117
341 548 1155 918
315 375 867 559
905 1730 3071 2515
388 614 1076 757
50 77 139 123
899 1248 2426 1550
530 678 1544 897
817 1018 2328 1590
657 881 1712 1329
252 228 413 331
356 544 1231 790
34 19 18 3
42 37 27 13
1096 1607 3093 2214
102 95 68 18
379 487 935 774
550 638 1446 955
43 41 79 68
360 515 850 624
203 318 426 343
525 871 1857 1091
539 813 1860 1218
446 576 1255 976
490 622 1573 1103
740 989 2183 1426
83 103 69 37
439 580 985 572
31 29 16 8
653 1031 2197 1557
169 214 433 381
275 353 738 362
432 652 1186 987
547 683 1648 837
206 252 647 368
143 198 517 331
416 645 1535 1207
15 10 42 22
46 50 103 57
349 535 1390 861
536 547 1328 466
710 867 1858 1238
806 1387 2894 1793
64 85 230 163
19 15 39 21
501 839 1996 1828
544 985 2256 1427
434 504 1232 473
28 52 71 30
468 679 1632 1098
69 38 50 24
359 607 1226 770
551 827 1943 1148
675 960 2031 1569
380 470 1175 671
247 301 744 320
351 605 1205 966
651 966 2087 1530
1281 1736 3821 2467
439 480 972 451
281 390 841 650
705 889 2046 1257
736 845 1874 943
1148 1567 3726 2881
52 67 21 11
444 610 1714 1331
888 1192 2572 1626
257 267 564 367
69 46 248 61
239 403 769 529
202 272 645 517
176 277 374 273
681 1006 2342 987
95 103 316 77
60 67 124 88
958 1594 3557 2776
32 33 119 91
296 425 1010 742
574 776 1924 1100
326 351 933 584
54 48 213 70
22 25 38 45
25 29 63 40
320 436 910 665
701 1065 2188 1705
108 150 444 448
372 639 1429 896
308 318 840 581
159 227 459 267
34 34 96 58
457 633 1440 1154
790 1003 2286 1215
578 579 1263 666
298 342 193 177
365 433 1077 798
72 62 38 22
100 79 167 132
1851 2549 5199 4288
1538 2471 6307 5045
289 310 158 118
46 37 26 13
722 1105 2290 2074
38 35 114 31
29 21 46 49
45 40 137 93
955 1304 3256 1743
889 1434 3172 2588
734 999 2140 1120
801 934 2217 1428
217 237 661 252
157 284 635 521
1188 2075 4794 4114
934 1387 3080 2571
892 1308 2581 1809
265 315 984 407
208 263 616 324
432 590 1506 884
135 187 491 273
620 1247 3076 2673
52 66 172 161
141 201 510 370
83 95 375 246
415 610 1380 839
23 13 35 12
864 1300 2658 2199
623 910 2093 1695
545 688 1678 1295
718 904 1872 1106
432 634 1535 1172
587 1072 2301 1807
122 196 438 233
363 437 1178 959
479 773 1941 1282
9 9 17 3
58 82 278 163
24 24 87 24
655 856 1917 1202
408 399 1369 737
208 306 888 596
327 511 988 635
537 709 1635 1247
97 143 332 194
824 1317 2944 2202
1612 2463 5344 3666
608 1084 2594 2246
45 41 13 7
1115 1472 3008 2029
519 652 1367 843
41 24 16 8
747 1039 1926 1543
872 933 1894 1154
31 26 11 16
948 1450 3507 2962
938 1418 3259 2272
851 1360 3197 2663
210 269 563 485
1550 2082 4407 2612
277 375 695 568
632 684 1473 879
19 26 48 42
909 1262 2775 1911
1322 1424 3020 1701
507 797 1456 857
595 799 1561 1059
362 696 1180 1161
319 362 861 380
400 491 1031 796
91 128 368 299
947 1349 3396 2287
558 815 1848 1579
42 26 86 25
15 31 57 52
717 1137 2802 2162
937 1402 2858 2245
388 505 1171 812
53 32 145 41
400 729 1344 1059
123 135 333 234
1597 2235 4927 3773
490 633 1505 941
914 1224 2521 1762
1428 2227 4898 3730
29 19 46 31
38 41 128 95
414 558 1414 901
686 858 1937 1161
519 848 1857 1338
1903 2461 5818 2602
79 57 21 24
1281 2316 4700 3866
115 125 277 130
1236 1965 4319 3373
858 961 2310 1374
40 42 14 25
776 1050 2605 1894
37 29 18 18
1014 1419 3196 2189
36 24 50 51
676 803 1981 1277
49 34 85 45
32 38 125 60
862 1480 3152 2554
969 1584 3230 2269
171 163 394 328
1588 2074 4759 2937
168 221 426 292
41 32 29 7
2109 4010 8577 6822
152 181 525 410
157 217 589 389
41 53 34 14
838 1330 2567 2031
67 109 241 207
870 1207 2786 2277
1369 1569 3519 2165
1607 2651 5667 4812
16 32 62 46
1127 1676 3596 3129
341 557 1190 927
1019 1646 4292 2874
1007 1751 3173 2161
1704 2439 5491 3606
77 97 267 72
62 49 143 81
2275 3347 7077 5440
769 1030 2412 1723
255 352 812 528
889 1110 2823 1600
1540 2225 4795 3593
21 25 72 49
37 37 39 11
964 1195 2609 1278
1465 2026 5011 3280
246 303 702 516
1160 1774 3948 3289
60 79 176 103
177 352 845 804
1224 1823 3519 2495
1136 1875 3443 2773
91 117 289 288
936 1396 2903 2519
1280 1492 3458 2227
38 42 101 83
65 67 100 82
22 17 10 12
392 482 1051 858
358 470 958 785
916 982 2411 1218
1193 1525 3433 2167
237 282 584 373
2231 3631 7553 6194
1474 2028 4339 2831
57 36 27 5
224 209 521 383
1585 2210 3587 2792
166 177 98 77
36 28 18 6
53 52 31 18
431 443 1149 982
967 1096 1893 1021
657 733 1522 1047
1024 1570 3279 2482
1149 1635 3594 2964
120 124 100 44
524 682 1320 1084
216 232 605 445
796 811 1719 1017
1052 1692 3758 3080
68 103 71 75
679 879 1947 1254
534 766 1291 1214
673 911 2209 1568
3180 4982 9798 7063
1505 2499 4599 3722
2850 4313 7845 5438
47 37 54 40
503 617 1378 1040
100 90 260 129
31 20 17 16
1440 2646 5437 4667
86 83 44 32
1281 1748 3832 2682
298 475 1106 811
884 938 2091 1368
503 505 1084 625
336 363 826 634
680 1052 2537 2043
131 88 85 41
552 816 2285 1995
404 635 1518 1101
79 58 199 106
1340 2097 4430 3060
78 54 149 98
274 349 675 590
140 198 420 351
15 19 61 42
730 1002 1821 1418
42 31 23 5
168 224 591 493
772 1044 2291 1800
370 412 1219 885
880 1039 2733 1557
70 161 291 236
1392 2009 4276 3199
464 686 1625 1186
1302 1690 3321 2136
1151 1660 2850 2051
40 78 195 183
168 255 610 518
64 60 189 97
138 219 302 317
84 77 197 63
1444 1988 4420 2736
131 166 451 341
46 39 81 66
1136 1396 3249 2089
245 354 821 753
572 721 1621 1144
19 18 10 11
65 39 33 11
1168 1936 4229 3235
1050 1337 2738 2051
449 489 1236 587
491 802 1901 1662
1470 2271 5028 3192
237 242 648 442
3099 4726 10031 7895
277 354 931 680
15 16 63 40
12 13 60 54
162 141 404 227
63 57 138 56
1309 2183 4785 4022
11 3 24 17
825 1189 2617 1907
25 38 76 77
10 20 55 70
130 131 392 363
56 33 24 7
42 25 33 14
513 756 1890 1356
62 52 28 26
684 933 1837 1505
76 60 43 32
1169 1370 3770 1571
76 61 40 21
1409 1846 4489 3688
33 31 34 20
777 1020 2157 1664
1268 1573 3359 1752
93 84 35 22
93 76 91 30
957 1302 3318 2347
39 32 12 16
1435 1976 4622 3521
79 106 258 259
1287 2272 4958 3879
95 89 295 247
23 17 35 18
45 57 117 83
312 398 1006 779
51 65 145 143
7 6 27 17
12 22 55 47
13 28 41 26
15 20 53 61
579 762 1665 1371
989 1216 2284 1726
823 834 1594 972
1410 1810 3663 2106
97 72 37 28
2044 2522 4485 2832
120 93 86 42
1720 2325 4848 3263
1950 3109 5929 5191
229 161 476 210
168 250 682 643
930 1493 3348 2388
22 25 69 33
1054 1515 2921 2385
46 46 86 33
1257 1889 4746 2417
97 64 51 33
112 83 289 115
1400 1889 4246 2677
160 181 468 283
258 390 941 776
618 932 2088 1678
1060 1371 2658 1513
1069 1576 3376 2398
5 29 56 53
12 6 34 27
122 108 239 176
113 112 277 226
56 51 113 83
1277 1985 4359 3286
138 236 463 420
46 58 98 121
839 1038 2318 1458
136 182 486 438
882 1107 2540 1296
54 47 148 143
1079 1786 3143 2403
1057 1783 3475 3103
95 66 56 32
687 778 1850 1295
149 215 156 78
1304 2030 3961 3146
1035 1189 2451 1634
55 53 27 28
136 170 324 253
99 102 77 31
1541 1786 3566 2054
18 16 57 30
40 33 21 10
463 613 1399 1155
167 158 96 72
960 1353 2624 1859
854 1330 2595 2248
818 1088 2260 1657
1090 1232 2630 1272
960 1623 2766 2423
90 85 70 53
994 1472 2522 2096
62 80 30 29
2045 2554 4935 3278
809 968 1965 1338
62 50 51 26
1690 2423 4685 3387
1123 1489 3192 2282
97 84 63 31
69 53 38 34
27 9 24 9
684 1142 2598 2131
785 919 2130 1771
197 314 908 644
85 82 248 145
1063 861 1148 575
92 86 108 41
1673 2393 3959 3372
47 50 37 12
38 13 42 13
183 234 536 438
68 83 205 194
36 20 106 27
135 182 451 399
48 87 305 233
104 54 225 67
40 31 37 17
174 77 206 132
4937 7772 14824 9465
477 510 1028 710
87 104 286 196
1167 1913 4529 3842
25 11 100 30
22 6 62 21
22 18 88 52
50 54 153 111
232 225 548 408
3136 5225 11014 8677
418 342 654 311
109 125 246 69
71 25 74 22
472 744 1673 1500
257 336 810 722
56 86 185 185
719 648 1996 1170
19 18 41 29
16 24 83 41
1423 2471 5404 4065
521 809 2033 1684
10 15 53 53
77 70 141 55
125 119 387 148
609 798 1717 1749
292 338 893 647
2322 3452 8023 5073
753 881 2188 1726
278 464 1004 912
104 136 263 245
397 377 792 400
1296 2292 4364 3296
1283 1741 3484 2226
2258 3324 6803 4257
671 1207 2397 2050
1602 2252 5177 3910
397 550 1472 1149
4 18 35 18
18 25 16 17
22 49 180 159
44 73 54 40
5 19 104 14
3851 5461 9450 7759
51 47 48 17
68 78 54 40
94 66 60 36
807 1088 1789 1364
185 233 445 359
49 42 88 56
35 37 29 31
73 64 115 115
29 35 31 25
2290 3041 6420 4822
347 552 955 752
4472 7263 11577 9259
45 98 48 47
1463 2243 4182 3598
47 88 62 41
79 58 47 37
42 46 21 39
54 74 41 28
1875 2876 5161 3891
156 230 149 163
3154 5053 10441 9526
92 105 64 54
9092 13817 28351 25004
36 40 23 37
58 80 47 44
1558 2264 5298 4770
1300 1931 3679 2843
508 927 2191 1920
141 187 283 257
24 23 17 26
25 24 14 32
71 57 127 114
58 53 98 95
16 11 29 31
65 67 48 48
1266 2171 3919 3633
64 47 58 85
23 10 16 18
45 47 85 72
18 19 28 11
147 164 130 83
1534 2210 4420 3069
36 55 42 47
51 68 34 31
238 395 438 416
1687 2908 5761 4663
70 86 81 51
899 1143 2263 1816
2918 4144 7724 5934
49 45 48 52
68 103 67 76
2834 4372 9129 7536
29 25 16 12
35 49 28 52
2615 4349 8526 6480
110 131 87 36
1367 1713 3002 2120
1509 2169 3803 2614
111 111 57 55
25 31 22 40
72 109 70 64
24 15 12 6
55 56 37 48
47 36 31 15
3673 5961 13473 10810
48 54 35 18
1921 3062 6160 4680
83 74 218 91
128 156 225 193
6550 9901 19408 14877
2737 3826 7332 5448
1216 1659 3319 2714
90 84 73 35
129 167 115 78
103 93 75 64
26 28 10 25
66 61 83 33
3199 4505 8667 5357
268 364 229 197
40 63 55 58
3875 5820 10780 8256
2884 4080 7055 5295
50 47 31 26
51 55 54 19
733 984 2348 2105
52 51 39 32
1379 2160 4435 3737
157 136 78 77
122 159 109 112
2346 3540 6172 5505
3737 5880 10163 8086
46 57 44 23
881 1182 2783 2200
55 71 54 44
1687 2499 5285 4123
149 143 99 75
102 115 77 66
229 268 176 185
458 417 810 601
137 153 88 60
4036 5814 10809 7810
71 67 55 36
210 239 204 148
46 42 23 24
64 45 60 22
1057 1262 2923 2282
286 260 409 237
1338 1670 3552 3005
122 134 68 47
1970 2968 5968 4678
39 48 22 27
118 126 97 54
98 113 88 67
7562 10611 18388 15948
1143 1697 3162 2478
211 197 138 119
9105 12486 21995 15887
1114 1552 2975 2168
1105 1494 2532 1880
2550 4016 7721 5460
670 870 1977 1411
276 242 670 264
1304 1822 3788 2630
885 1074 2056 1046
1372 1918 3838 2604
24 35 31 25
526 559 1389 958
18 18 11 9
1710 2668 5734 4621
68 53 84 71
1154 1679 3929 3184
1515 2241 4347 3334
10 12 37 18
63 43 110 55
978 1552 2507 1725
420 523 1382 1206
337 362 857 628
1615 2476 4793 4172
265 279 191 128
200 223 148 90
1573 2596 4719 3754
104 122 73 62
97 96 65 75
542 703 1502 1308
174 168 127 106
1000 1534 3114 2352
77 79 54 43
125 139 94 83
2892 4160 8678 6867
1706 2294 4965 4252
19 22 48 42
2951 4590 10483 8403
59 45 35 22
124 102 177 112
930 1382 2781 2199
1479 2184 4581 3379
153 166 110 69
1416 1921 3942 3245
602 835 1544 1247
2539 3878 7964 6627
995 1424 2978 2497
104 98 89 58
187 181 429 228
78 90 50 25
626 1075 2622 2040
462 661 1464 1043
459 692 1900 1529
929 1462 3343 1813
575 675 1617 992
1333 1794 4363 2506
64 50 22 14
998 1323 2420 1892
1598 2652 5038 3855
2307 3598 7959 6431
644 805 1904 1321
1899 3007 5807 4156
62 58 40 23
302 372 581 407
134 116 332 158
73 65 142 114
69 50 36 29
1457 2014 4274 3130
81 90 73 38
1106 1618 3782 3447
752 1240 2026 1670
48 69 53 30
883 1544 3440 2889
97 137 71 55
684 1123 1889 1561
53 49 33 35
1266 1838 3956 3166
1774 2694 4933 3289
1871 2746 5412 3754
40 40 42 12
1472 2326 5203 4188
1217 1870 4013 2753
259 283 972 332
710 1150 2842 2108
609 881 2263 1777
936 1354 3205 2467
47 35 31 12
496 792 1546 997
1928 3334 6965 5401
36 36 54 16
50 38 47 32
2029 3015 6245 4871
116 151 241 174
59 84 298 294
35 41 29 44
2012 2797 5537 4036
780 1232 2655 2279
593 644 1604 829
106 222 567 534
385 548 1182 929
2068 2748 5674 3915
65 31 68 78
657 765 1948 846
1216 1599 3585 2467
85 92 150 135
10 19 44 34
389 623 1282 738
33 60 167 181
216 296 557 481
2998 3875 7740 4881
1121 1579 3203 2443
70 70 198 139
157 229 641 474
27 22 3 5
554 700 1456 756
92 47 139 53
135 170 431 315
140 248 470 399
107 103 399 338
1862 2698 5727 4526
445 527 1268 636
1664 2818 6013 4140
192 272 524 368
315 484 911 856
61 47 137 26
856 1141 2620 1377
63 40 148 34
1109 1499 2943 2212
179 188 120 68
1440 2075 4650 3286
53 54 135 64
933 1294 2647 1859
50 46 165 123
736 1004 2533 1773
2493 3453 6764 5076
22 24 30 21
1496 2160 4673 3665
1540 2220 5479 2590
1364 2308 4672 3805
1991 2568 5217 3523
1006 1266 3418 2340
986 1578 3359 3059
343 462 1245 1218
565 1034 2172 1515
53 46 130 97
75 105 255 256
787 1143 2801 1855
1135 1516 2996 1975
1374 2169 5040 3965
916 1419 3170 2075
1743 2381 4972 3177
1250 1969 4364 2997
1781 2528 5201 4087
92 71 49 33
999 1642 3078 2293
817 1329 2617 2049
343 402 1018 554
24 20 77 25
360 419 1231 885
1299 1865 4155 2580
93 89 78 39
911 1487 3549 2418
18 13 34 28
311 345 957 583
1001 1263 2850 1756
920 1557 3236 2581
1260 1758 3780 2229
20 22 16 10
88 152 340 309
1124 1699 3825 3022
24 39 49 38
1020 1350 2057 1648
39 55 148 90
38 31 17 13
955 1350 2905 2094
76 60 194 96
230 249 613 274
106 150 374 305
26 39 89 61
10 17 32 19
2252 3858 8069 6763
1478 2175 5221 3409
2256 3212 5291 4318
33 47 19 15
845 1040 2166 1462
99 103 48 68
1368 2146 3949 3383
114 155 84 51
1266 2106 4425 3217
21 19 62 19
61 63 203 151
14 9 63 37
24 13 37 21
14 25 20 24
335 466 883 774
71 72 62 42
570 945 2180 1555
245 233 293 221
4863 6717 12935 9071
132 100 71 37
110 125 76 44
1127 1664 3066 2471
121 144 97 72
62 40 22 9
628 907 1329 1022
144 180 90 70
1291 1927 3775 2614
63 58 24 27
129 152 85 58
35 37 29 16
4337 5688 9971 7201
267 288 477 350
148 153 84 60
40 31 16 3
4767 6901 12396 9056
149 144 99 53
189 213 165 133
705 1020 1852 1529
34 37 39 7
541 732 1048 902
47 119 266 247
12 11 24 25
11340 15704 28550 20348
61 38 31 21
1890 2035 3367 2507
102 67 51 28
3971 5268 8937 6651
1413 1828 3239 2454
1028 1286 1772 1000
3908 6173 11262 9402
1436 1886 4241 3172
73 51 27 26
6290 9673 17029 12166
748 972 2142 1384
892 1217 2117 1628
52 44 47 20
231 290 353 310
2045 3207 5185 3562
1637 2532 4954 3548
91 67 55 60
154 146 109 61
394 362 417 376
118 83 56 40
339 338 799 518
1565 2483 5079 3945
81 108 67 40
4035 6008 10815 7892
1583 2183 4365 3578
153 227 124 73
1075 1374 2457 1701
150 156 135 117
50 53 38 14
57 60 28 28
2355 3225 6690 4549
42 44 43 24
33 40 74 51
125 119 308 248
269 363 843 796
1693 2377 4768 3191
387 479 814 635
209 249 395 378
1171 1821 3993 2886
2042 2634 5534 4032
1134 1636 3797 3002
62 44 39 19
55 92 239 174
244 432 1151 824
902 1340 2907 1784
37 43 158 98
510 792 1768 1572
486 822 2195 1550
12 21 28 15
471 604 1493 1042
142 236 497 388
310 517 1223 1108
700 965 2256 1416
376 440 1095 767
100 87 326 126
555 1092 2349 1800
675 1022 2224 1374
32 28 50 23
23 15 32 19
336 547 1104 957
468 629 1436 1028
400 552 1361 994
626 1025 2321 1876
180 278 600 431
430 691 1453 1267
5 16 35 21
212 323 704 462
10 8 35 27
23 41 63 32
294 513 1077 837
161 277 464 392
167 193 387 267
452 776 1941 1716
158 152 450 250
538 833 2218 1526
395 561 1426 879
182 219 789 386
9 11 45 27
929 1418 3155 2617
1204 2197 4601 3256
13 15 23 24
99 196 438 397
30 54 137 97
532 902 1973 1482
1080 1497 3178 1847
321 406 1014 696
189 268 655 218
46 74 191 158
100 101 352 146
413 565 1484 1125
726 1108 2787 2098
115 166 330 290
334 593 999 744
1169 1776 3720 2562
206 244 671 518
98 91 198 194
73 90 209 75
684 876 1784 1460
54 49 21 21
330 501 1051 548
131 171 350 343
197 314 839 694
383 465 1107 651
722 1071 2210 1493
70 69 197 134
470 624 1236 1160
751 1307 2466 2226
368 604 1463 878
476 812 1579 1005
32 41 109 21
178 272 610 470
303 417 1043 523
56 81 189 182
103 114 265 175
379 658 1497 1218
700 1004 2057 1638
179 276 891 719
441 679 1515 1258
14 26 84 32
83 139 376 256
13 21 45 32
56 52 169 113
25 36 66 45
478 640 1269 816
193 339 686 567
428 557 1293 1024
614 1014 2442 1900
253 305 658 597
